Date,CampaignID,ProductID,RegionID,Device,Gender,AgeGroup,Spend,Impressions,Clicks,Leads,Orders,Revenue
24-05-2025,CMP019,P006,R008,Desktop,Female,35-44,1360.05,6256,299,20,1,4499
24-05-2025,CMP019,P006,R009,Mobile,Female,18-24,1247.79,5927,204,14,0,0
24-05-2025,CMP019,P006,R010,Mobile,Female,25-34,1300.05,6305,192,13,0,0
24-05-2025,CMP019,P006,R011,Tablet,Female,35-44,1469.84,7422,250,17,1,4499
24-05-2025,CMP019,P006,R012,Mobile,Female,25-34,1478.26,7095,322,22,1,4499
24-05-2025,CMP019,P006,R013,Mobile,Female,25-34,1400.51,7142,295,20,1,4499
24-05-2025,CMP019,P006,R014,Desktop,Male,45-54,1231.51,5788,205,14,0,0
24-05-2025,CMP019,P006,R015,Mobile,Male,18-24,1465.63,6595,263,18,0,0
25-05-2025,CMP019,P006,R001,Mobile,Male,55+,1297.15,7134,272,19,0,0
25-05-2025,CMP019,P006,R002,Mobile,Female,25-34,1384.11,7266,241,16,0,0
25-05-2025,CMP019,P006,R003,Desktop,Female,35-44,1262.39,7069,261,18,1,4499
25-05-2025,CMP019,P006,R004,Desktop,Female,35-44,1342.49,6913,216,15,0,0
25-05-2025,CMP019,P006,R005,Mobile,Unknown,18-24,1319.48,6597,316,22,1,4499
25-05-2025,CMP019,P006,R006,Mobile,Female,25-34,1451.83,7839,324,22,1,4499
25-05-2025,CMP019,P006,R007,Mobile,Male,35-44,1327.01,6502,276,19,1,4499
25-05-2025,CMP019,P006,R008,Mobile,Female,45-54,1304.4,6000,302,21,1,4499
25-05-2025,CMP019,P006,R009,Desktop,Male,35-44,1240.72,5893,258,18,0,0
25-05-2025,CMP019,P006,R010,Mobile,Male,35-44,1356.53,6579,228,15,0,0
25-05-2025,CMP019,P006,R011,Mobile,Female,25-34,1304,6585,292,20,1,4499
25-05-2025,CMP019,P006,R012,Desktop,Male,25-34,1434.75,6886,319,22,1,4499
25-05-2025,CMP019,P006,R013,Mobile,Male,45-54,1432.87,7307,349,24,1,4499
25-05-2025,CMP019,P006,R014,Mobile,Male,35-44,1400.08,6580,266,18,1,4499
25-05-2025,CMP019,P006,R015,Mobile,Female,25-34,1281.63,5767,187,13,0,0
26-05-2025,CMP019,P006,R001,Mobile,Female,45-54,1240.88,6824,250,17,0,0
26-05-2025,CMP019,P006,R002,Mobile,Male,35-44,1433.24,7524,349,24,1,4499
26-05-2025,CMP019,P006,R003,Mobile,Male,18-24,1460.01,8176,265,18,1,4499
26-05-2025,CMP019,P006,R004,Mobile,Male,35-44,1386.21,7139,326,22,1,4499
26-05-2025,CMP019,P006,R005,Mobile,Female,35-44,1423.63,7118,264,18,1,4499
26-05-2025,CMP019,P006,R006,Tablet,Male,45-54,1410.6,7617,363,25,1,4499
26-05-2025,CMP019,P006,R007,Desktop,Female,45-54,1438.76,7049,234,16,1,4499
26-05-2025,CMP019,P006,R008,Mobile,Female,45-54,1339.7,6162,285,19,0,0
26-05-2025,CMP019,P006,R009,Mobile,Male,55+,1262.69,5997,255,17,0,0
26-05-2025,CMP019,P006,R010,Tablet,Male,25-34,1220.99,5921,206,14,1,4499
26-05-2025,CMP019,P006,R011,Mobile,Male,25-34,1338.95,6761,290,20,1,4499
26-05-2025,CMP019,P006,R012,Mobile,Male,18-24,1323.94,6354,193,13,0,0
26-05-2025,CMP019,P006,R013,Mobile,Male,25-34,1424.91,7267,233,16,0,0
26-05-2025,CMP019,P006,R014,Mobile,Male,45-54,1293.5,6079,247,17,0,0
26-05-2025,CMP019,P006,R015,Mobile,Male,25-34,1310.91,5899,219,15,1,4499
27-05-2025,CMP019,P006,R001,Desktop,Female,35-44,1439.12,7915,258,18,1,4499
27-05-2025,CMP019,P006,R002,Desktop,Female,25-34,1404.54,7373,247,17,1,4499
27-05-2025,CMP019,P006,R003,Desktop,Male,25-34,1329.65,7446,286,20,1,4499
27-05-2025,CMP019,P006,R004,Mobile,Male,25-34,1403.51,7228,361,25,1,4499
27-05-2025,CMP019,P006,R005,Mobile,Male,25-34,1433.16,7165,326,22,1,4499
27-05-2025,CMP019,P006,R006,Mobile,Female,25-34,1462.28,7896,347,24,0,0
27-05-2025,CMP019,P006,R007,Tablet,Female,25-34,1324.56,6490,316,22,1,4499
27-05-2025,CMP019,P006,R008,Desktop,Female,45-54,1368.16,6293,273,19,1,4499
27-05-2025,CMP019,P006,R009,Mobile,Female,25-34,1213.77,5765,258,18,0,0
27-05-2025,CMP019,P006,R010,Mobile,Male,25-34,1280.51,6210,185,12,0,0
27-05-2025,CMP019,P006,R011,Mobile,Male,35-44,1256.82,6346,259,18,0,0
27-05-2025,CMP019,P006,R012,Mobile,Male,45-54,1399.16,6715,351,24,1,4499
27-05-2025,CMP019,P006,R013,Mobile,Male,25-34,1227.56,6260,221,15,0,0
27-05-2025,CMP019,P006,R014,Mobile,Female,18-24,1463.02,6876,262,18,0,0
27-05-2025,CMP019,P006,R015,Mobile,Female,35-44,1479.43,6657,256,17,0,0
28-05-2025,CMP019,P006,R001,Mobile,Male,18-24,1480.74,8144,290,20,1,4499
28-05-2025,CMP019,P006,R002,Mobile,Male,45-54,1350.64,7090,324,22,1,4499
28-05-2025,CMP019,P006,R003,Desktop,Male,25-34,1389.82,7782,280,19,1,4499
28-05-2025,CMP019,P006,R004,Desktop,Male,35-44,1463.67,7537,298,20,1,4499
28-05-2025,CMP019,P006,R005,Tablet,Female,25-34,1329.77,6648,302,21,1,4499
28-05-2025,CMP019,P006,R006,Mobile,Male,25-34,1456.96,7867,393,27,1,4499
28-05-2025,CMP019,P006,R007,Mobile,Male,25-34,1231.56,6034,266,18,0,0
28-05-2025,CMP019,P006,R008,Mobile,Female,25-34,1429.29,6574,313,21,1,4499
28-05-2025,CMP019,P006,R009,Mobile,Male,35-44,1434.84,6815,284,19,1,4499
28-05-2025,CMP019,P006,R010,Mobile,Male,45-54,1398.66,6783,237,16,1,4499
28-05-2025,CMP019,P006,R011,Mobile,Female,55+,1445.18,7298,330,23,1,4499
28-05-2025,CMP019,P006,R012,Mobile,Male,45-54,1259.18,6044,194,13,0,0
28-05-2025,CMP019,P006,R013,Mobile,Female,35-44,1376.49,7020,264,18,0,0
28-05-2025,CMP019,P006,R014,Desktop,Female,35-44,1216.82,5719,266,18,0,0
28-05-2025,CMP019,P006,R015,Mobile,Male,35-44,1321.28,5945,233,16,1,4499
29-05-2025,CMP019,P006,R001,Mobile,Female,55+,1407.67,7742,337,23,1,4499
29-05-2025,CMP019,P006,R002,Mobile,Male,55+,1380.6,7248,332,23,0,0
29-05-2025,CMP019,P006,R003,Mobile,Female,25-34,1463.56,8195,302,21,0,0
29-05-2025,CMP019,P006,R004,Mobile,Female,25-34,1410.9,7266,265,18,0,0
29-05-2025,CMP019,P006,R005,Mobile,Male,18-24,1302.47,6512,299,20,1,4499
29-05-2025,CMP019,P006,R006,Mobile,Male,45-54,1470.16,7938,309,21,1,4499
29-05-2025,CMP019,P006,R007,Mobile,Male,25-34,1451.67,7113,295,20,1,4499
29-05-2025,CMP019,P006,R008,Mobile,Female,18-24,1271.79,5850,280,19,1,4499
29-05-2025,CMP019,P006,R009,Mobile,Female,35-44,1386.79,6587,207,14,0,0
29-05-2025,CMP019,P006,R010,Mobile,Male,25-34,1478.67,7171,367,25,1,4499
29-05-2025,CMP019,P006,R011,Mobile,Male,45-54,1457.45,7360,227,15,0,0
29-05-2025,CMP019,P006,R012,Desktop,Male,45-54,1382.22,6634,297,20,1,4499
29-05-2025,CMP019,P006,R013,Desktop,Female,25-34,1337.04,6818,282,19,1,4499
29-05-2025,CMP019,P006,R014,Mobile,Female,35-44,1264.15,5941,217,15,0,0
29-05-2025,CMP019,P006,R015,Mobile,Female,18-24,1267.49,5703,216,15,0,0
30-05-2025,CMP019,P006,R001,Mobile,Male,25-34,1367.18,7519,233,16,0,0
30-05-2025,CMP019,P006,R002,Mobile,Female,25-34,1397.9,7338,302,21,0,0
30-05-2025,CMP019,P006,R003,Desktop,Male,35-44,1265.33,7085,351,24,0,0
30-05-2025,CMP019,P006,R004,Mobile,Male,35-44,1463.95,7539,265,18,1,4499
30-05-2025,CMP019,P006,R005,Mobile,Male,35-44,1292.16,6460,202,14,0,0
30-05-2025,CMP019,P006,R006,Mobile,Female,25-34,1468.54,7930,400,28,2,8998
30-05-2025,CMP019,P006,R007,Mobile,Male,25-34,1320.16,6468,303,21,1,4499
30-05-2025,CMP019,P006,R008,Mobile,Female,35-44,1258.26,5788,249,17,0,0
30-05-2025,CMP019,P006,R009,Mobile,Female,45-54,1362.02,6469,257,17,0,0
30-05-2025,CMP019,P006,R010,Desktop,Female,45-54,1263.52,6128,248,17,0,0
30-05-2025,CMP019,P006,R011,Tablet,Female,18-24,1258.35,6354,249,17,0,0
30-05-2025,CMP019,P006,R012,Desktop,Male,35-44,1451.75,6968,306,21,1,4499
30-05-2025,CMP019,P006,R013,Desktop,Male,45-54,1425,7267,322,22,1,4499
30-05-2025,CMP019,P006,R014,Desktop,Male,25-34,1326.36,6233,299,20,0,0
30-05-2025,CMP019,P006,R015,Mobile,Female,45-54,1324.95,5962,208,14,0,0
31-05-2025,CMP019,P006,R001,Tablet,Female,35-44,1444.72,7945,310,21,1,4499
31-05-2025,CMP019,P006,R002,Mobile,Male,25-34,1443.7,7579,339,23,1,4499
31-05-2025,CMP019,P006,R003,Tablet,Female,35-44,1313.69,7356,226,15,1,4499
31-05-2025,CMP019,P006,R004,Mobile,Male,25-34,1414.22,7283,254,17,1,4499
31-05-2025,CMP019,P006,R005,Mobile,Male,25-34,1477.21,7386,232,16,0,0
31-05-2025,CMP019,P006,R006,Mobile,Female,35-44,1236.45,6676,300,21,1,4499
31-05-2025,CMP019,P006,R007,Mobile,Male,18-24,1281.73,6280,296,20,0,0
31-05-2025,CMP019,P006,R008,Desktop,Female,35-44,1239.16,5700,197,13,0,0
31-05-2025,CMP019,P006,R009,Mobile,Male,25-34,1441.17,6845,234,16,0,0
31-05-2025,CMP019,P006,R010,Mobile,Male,45-54,1384.15,6713,244,17,1,4499
31-05-2025,CMP019,P006,R011,Desktop,Female,35-44,1438.6,7264,271,18,1,4499
31-05-2025,CMP019,P006,R012,Mobile,Male,18-24,1325.85,6364,204,14,1,4499
31-05-2025,CMP019,P006,R013,Mobile,Female,35-44,1447.5,7382,326,22,1,4499
31-05-2025,CMP019,P006,R014,Tablet,Female,18-24,1322.74,6216,254,17,0,0
31-05-2025,CMP019,P006,R015,Desktop,Female,18-24,1479.86,6659,339,23,1,4499
01-06-2025,CMP019,P006,R001,Mobile,Male,25-34,1435.55,7895,285,19,1,4499
01-06-2025,CMP019,P006,R002,Mobile,Female,35-44,1300.37,6826,300,21,1,4499
01-06-2025,CMP019,P006,R003,Mobile,Female,25-34,1281.13,7174,229,16,0,0
01-06-2025,CMP019,P006,R004,Mobile,Female,25-34,1315.49,6774,257,17,1,4499
01-06-2025,CMP019,P006,R005,Tablet,Male,18-24,1379.5,6897,262,18,1,4499
01-06-2025,CMP019,P006,R006,Mobile,Female,35-44,1350.95,7295,293,20,0,0
01-06-2025,CMP019,P006,R007,Mobile,Female,35-44,1348.3,6606,224,15,0,0
01-06-2025,CMP019,P006,R008,Mobile,Male,35-44,1474.53,6782,235,16,0,0
01-06-2025,CMP019,P006,R009,Mobile,Male,25-34,1415.19,6722,250,17,0,0
01-06-2025,CMP019,P006,R010,Mobile,Male,18-24,1295.98,6285,195,13,0,0
01-06-2025,CMP019,P006,R011,Mobile,Male,45-54,1259.22,6359,231,16,0,0
01-06-2025,CMP019,P006,R012,Mobile,Male,35-44,1337.42,6419,275,19,0,0
01-06-2025,CMP019,P006,R013,Mobile,Female,45-54,1334.58,6806,257,17,0,0
01-06-2025,CMP019,P006,R014,Mobile,Female,55+,1471.52,6916,270,18,0,0
01-06-2025,CMP019,P006,R015,Mobile,Female,35-44,1343.15,6044,264,18,0,0
02-06-2025,CMP019,P006,R001,Mobile,Male,18-24,1234.79,6791,226,15,0,0
02-06-2025,CMP019,P006,R002,Mobile,Female,25-34,1299.41,6821,291,20,1,4499
02-06-2025,CMP019,P006,R003,Mobile,Female,25-34,1352.13,7571,303,21,1,4499
02-06-2025,CMP019,P006,R004,Desktop,Male,25-34,1267.63,6528,277,19,0,0
02-06-2025,CMP019,P006,R005,Mobile,Female,35-44,1250.4,6252,225,15,0,0
02-06-2025,CMP019,P006,R006,Mobile,Unknown,25-34,1328.28,7172,241,16,0,0
02-06-2025,CMP019,P006,R007,Tablet,Female,35-44,1460.81,7157,298,20,1,4499
02-06-2025,CMP019,P006,R008,Tablet,Male,25-34,1435.92,6605,217,15,1,4499
02-06-2025,CMP019,P006,R009,Mobile,Female,25-34,1396.98,6635,205,14,0,0
02-06-2025,CMP019,P006,R010,Mobile,Male,18-24,1461.82,7089,327,22,1,4499
02-06-2025,CMP019,P006,R011,Mobile,Female,18-24,1377.45,6956,271,18,1,4499
02-06-2025,CMP019,P006,R012,Mobile,Male,35-44,1451.28,6966,214,14,1,4499
02-06-2025,CMP019,P006,R013,Desktop,Male,45-54,1344.63,6857,213,14,0,0
02-06-2025,CMP019,P006,R014,Desktop,Female,18-24,1266.27,5951,195,13,0,0
02-06-2025,CMP019,P006,R015,Mobile,Female,35-44,1387.14,6242,291,20,0,0
03-06-2025,CMP019,P006,R001,Mobile,Male,18-24,1232.69,6779,307,21,1,4499
03-06-2025,CMP019,P006,R002,Desktop,Female,18-24,1249.89,6561,234,16,0,0
03-06-2025,CMP019,P006,R003,Desktop,Female,25-34,1448.5,8111,393,27,1,4499
03-06-2025,CMP019,P006,R004,Desktop,Female,35-44,1262.87,6503,217,15,0,0
03-06-2025,CMP019,P006,R005,Mobile,Male,25-34,1232.88,6164,190,13,0,0
03-06-2025,CMP019,P006,R006,Mobile,Male,35-44,1228.3,6632,327,22,1,4499
03-06-2025,CMP019,P006,R007,Mobile,Female,35-44,1285.88,6300,228,15,0,0
03-06-2025,CMP019,P006,R008,Mobile,Male,35-44,1252.11,5759,203,14,1,4499
03-06-2025,CMP019,P006,R009,Mobile,Male,25-34,1276.66,6064,230,16,0,0
03-06-2025,CMP019,P006,R010,Mobile,Male,18-24,1457.43,7068,307,21,1,4499
03-06-2025,CMP019,P006,R011,Mobile,Female,35-44,1344.1,6787,342,23,1,4499
03-06-2025,CMP019,P006,R012,Desktop,Male,35-44,1334.53,6405,215,15,0,0
03-06-2025,CMP019,P006,R013,Mobile,Female,25-34,1471.03,7502,219,15,0,0
03-06-2025,CMP019,P006,R014,Mobile,Female,25-34,1297.48,6098,293,20,1,4499
03-06-2025,CMP019,P006,R015,Desktop,Female,18-24,1254.29,5644,201,14,0,0
04-06-2025,CMP019,P006,R001,Mobile,Male,55+,1339.56,7367,270,18,1,4499
04-06-2025,CMP019,P006,R002,Tablet,Female,25-34,1277.55,6707,282,19,0,0
04-06-2025,CMP019,P006,R003,Mobile,Female,18-24,1358.46,7607,255,17,0,0
04-06-2025,CMP019,P006,R004,Desktop,Female,18-24,1247.1,6422,272,19,0,0
04-06-2025,CMP019,P006,R005,Mobile,Male,18-24,1316.04,6580,208,14,1,4499
04-06-2025,CMP019,P006,R006,Mobile,Female,25-34,1278.89,6905,304,21,0,0
04-06-2025,CMP019,P006,R007,Mobile,Female,35-44,1298.82,6364,282,19,0,0
04-06-2025,CMP019,P006,R008,Mobile,Female,25-34,1228.32,5650,283,19,0,0
04-06-2025,CMP019,P006,R009,Mobile,Female,25-34,1283.44,6096,281,19,1,4499
04-06-2025,CMP019,P006,R010,Desktop,Female,25-34,1444.28,7004,261,18,0,0
04-06-2025,CMP019,P006,R011,Mobile,Male,55+,1388.04,7009,213,14,0,0
04-06-2025,CMP019,P006,R012,Tablet,Female,18-24,1395.51,6698,247,17,0,0
04-06-2025,CMP019,P006,R013,Desktop,Male,55+,1458.24,7437,235,16,0,0
04-06-2025,CMP019,P006,R014,Mobile,Female,35-44,1245.61,5854,243,17,1,4499
04-06-2025,CMP019,P006,R015,Mobile,Female,55+,1258.17,5661,172,12,0,0
05-06-2025,CMP019,P006,R001,Desktop,Female,25-34,1238.98,6814,246,17,0,0
05-06-2025,CMP019,P006,R002,Desktop,Male,25-34,1213.74,6372,279,19,1,4499
05-06-2025,CMP019,P006,R003,Mobile,Female,35-44,1213.72,6796,316,22,1,4499
05-06-2025,CMP019,P006,R004,Mobile,Male,45-54,1349.88,6951,316,22,1,4499
05-06-2025,CMP019,P006,R005,Desktop,Male,45-54,1353.67,6768,303,21,1,4499
05-06-2025,CMP019,P006,R006,Mobile,Male,35-44,1461.59,7892,326,22,0,0
05-06-2025,CMP019,P006,R007,Mobile,Female,45-54,1252.86,6139,290,20,0,0
05-06-2025,CMP019,P006,R008,Mobile,Male,45-54,1341.98,6173,192,13,1,4499
05-06-2025,CMP019,P006,R009,Mobile,Male,35-44,1385.4,6580,194,13,0,0
05-06-2025,CMP019,P006,R010,Mobile,Male,25-34,1439.87,6983,216,15,0,0
05-06-2025,CMP019,P006,R011,Mobile,Male,45-54,1342.32,6778,346,24,1,4499
05-06-2025,CMP019,P006,R012,Desktop,Male,35-44,1260.75,6051,304,21,1,4499
05-06-2025,CMP019,P006,R013,Mobile,Female,45-54,1282.53,6540,250,17,0,0
05-06-2025,CMP019,P006,R014,Desktop,Female,18-24,1293.19,6077,206,14,0,0
05-06-2025,CMP019,P006,R015,Desktop,Female,18-24,1465.76,6595,230,16,1,4499
06-06-2025,CMP019,P006,R001,Mobile,Female,45-54,1450.28,7976,332,23,1,4499
06-06-2025,CMP019,P006,R002,Mobile,Male,25-34,1270.92,6672,327,22,1,4499
06-06-2025,CMP019,P006,R003,Mobile,Female,45-54,1280.95,7173,302,21,1,4499
06-06-2025,CMP019,P006,R004,Mobile,Female,18-24,1361.37,7011,258,18,0,0
06-06-2025,CMP019,P006,R005,Desktop,Female,18-24,1358.72,6793,226,15,1,4499
06-06-2025,CMP019,P006,R006,Tablet,Male,25-34,1353.14,7306,375,26,1,4499
06-06-2025,CMP019,P006,R007,Mobile,Male,18-24,1340.67,6569,326,22,1,4499
06-06-2025,CMP019,P006,R008,Desktop,Male,18-24,1271.53,5849,298,20,1,4499
06-06-2025,CMP019,P006,R009,Mobile,Female,25-34,1287.23,6114,186,13,0,0
06-06-2025,CMP019,P006,R010,Mobile,Male,55+,1248.88,6057,286,20,0,0
06-06-2025,CMP019,P006,R011,Mobile,Female,25-34,1250,6312,254,17,0,0
06-06-2025,CMP019,P006,R012,Mobile,Male,25-34,1303.56,6257,274,19,0,0
06-06-2025,CMP019,P006,R013,Desktop,Male,18-24,1458.41,7437,341,23,1,4499
06-06-2025,CMP019,P006,R014,Mobile,Male,35-44,1350.98,6349,220,15,0,0
06-06-2025,CMP019,P006,R015,Mobile,Male,25-34,1271.57,5722,246,17,1,4499
07-06-2025,CMP019,P006,R001,Mobile,Female,25-34,1250.68,6878,229,16,1,4499
07-06-2025,CMP019,P006,R002,Mobile,Male,25-34,1286.81,6755,228,15,0,0
07-06-2025,CMP019,P006,R003,Mobile,Female,25-34,1321.34,7399,310,21,0,0
07-06-2025,CMP019,P006,R004,Desktop,Male,55+,1400.69,7213,252,17,0,0
07-06-2025,CMP019,P006,R005,Mobile,Female,35-44,1335.9,6679,261,18,0,0
07-06-2025,CMP019,P006,R006,Desktop,Female,45-54,1241.68,6705,257,17,0,0
07-06-2025,CMP019,P006,R007,Mobile,Male,45-54,1426.02,6987,334,23,0,0
07-06-2025,CMP019,P006,R008,Desktop,Unknown,25-34,1384.26,6367,278,19,1,4499
07-06-2025,CMP019,P006,R009,Mobile,Female,35-44,1435.68,6819,232,16,0,0
07-06-2025,CMP019,P006,R010,Mobile,Male,25-34,1387.39,6728,310,21,1,4499
07-06-2025,CMP019,P006,R011,Mobile,Male,25-34,1246.23,6293,202,14,0,0
07-06-2025,CMP019,P006,R012,Mobile,Female,25-34,1295.92,6220,204,14,1,4499
07-06-2025,CMP019,P006,R013,Mobile,Female,18-24,1213.32,6187,304,21,1,4499
07-06-2025,CMP019,P006,R014,Desktop,Female,45-54,1372.53,6450,228,15,0,0
07-06-2025,CMP019,P006,R015,Mobile,Male,25-34,1317.22,5927,266,18,1,4499
08-06-2025,CMP019,P006,R001,Mobile,Male,18-24,1396.14,7678,226,15,0,0
08-06-2025,CMP019,P006,R002,Mobile,Unknown,55+,1296,6803,211,14,0,0
08-06-2025,CMP019,P006,R003,Mobile,Male,25-34,1322.69,7407,266,18,1,4499
08-06-2025,CMP019,P006,R004,Mobile,Female,18-24,1424.34,7335,301,21,0,0
08-06-2025,CMP019,P006,R005,Desktop,Female,25-34,1215.91,6079,224,15,0,0
08-06-2025,CMP019,P006,R006,Mobile,Male,45-54,1371.42,7405,243,17,0,0
08-06-2025,CMP019,P006,R007,Mobile,Male,18-24,1305.46,6396,210,14,0,0
08-06-2025,CMP019,P006,R008,Mobile,Male,25-34,1402.83,6452,215,15,1,4499
08-06-2025,CMP019,P006,R009,Mobile,Male,18-24,1263.47,6001,203,14,0,0
08-06-2025,CMP019,P006,R010,Mobile,Female,25-34,1315.2,6378,294,20,0,0
08-06-2025,CMP019,P006,R011,Mobile,Male,25-34,1300.7,6568,260,18,1,4499
08-06-2025,CMP019,P006,R012,Desktop,Female,25-34,1331.43,6390,238,16,1,4499
08-06-2025,CMP019,P006,R013,Desktop,Male,18-24,1441.95,7353,269,18,0,0
08-06-2025,CMP019,P006,R014,Desktop,Male,25-34,1411.48,6633,191,13,1,4499
08-06-2025,CMP019,P006,R015,Mobile,Female,45-54,1406.24,6328,310,21,1,4499
09-06-2025,CMP019,P006,R001,Mobile,Male,25-34,1302.5,7163,212,14,0,0
09-06-2025,CMP019,P006,R002,Mobile,Female,45-54,1394.07,7318,270,18,0,0
09-06-2025,CMP019,P006,R003,Mobile,Female,45-54,1460.98,8181,344,24,1,4499
09-06-2025,CMP019,P006,R004,Mobile,Male,45-54,1399.97,7209,336,23,1,4499
09-06-2025,CMP019,P006,R005,Mobile,Female,25-34,1479.26,7396,267,18,1,4499
09-06-2025,CMP019,P006,R006,Mobile,Female,18-24,1469.52,7935,306,21,1,4499
09-06-2025,CMP019,P006,R007,Mobile,Female,25-34,1262.04,6183,210,14,0,0
09-06-2025,CMP019,P006,R008,Mobile,Male,45-54,1270.82,5845,212,14,0,0
09-06-2025,CMP019,P006,R009,Tablet,Male,18-24,1244.31,5910,227,15,0,0
09-06-2025,CMP019,P006,R010,Mobile,Female,25-34,1296.26,6286,264,18,0,0
09-06-2025,CMP019,P006,R011,Mobile,Male,35-44,1424.65,7194,296,20,0,0
09-06-2025,CMP019,P006,R012,Desktop,Female,25-34,1399.7,6718,312,21,0,0
09-06-2025,CMP019,P006,R013,Mobile,Female,45-54,1468.68,7490,241,16,0,0
09-06-2025,CMP019,P006,R014,Mobile,Male,55+,1257.19,5908,279,19,0,0
09-06-2025,CMP019,P006,R015,Mobile,Male,18-24,1244.1,5598,191,13,0,0
10-06-2025,CMP019,P006,R001,Mobile,Female,35-44,1433.45,7883,329,23,0,0
10-06-2025,CMP019,P006,R002,Mobile,Female,35-44,1428.73,7500,328,22,1,4499
10-06-2025,CMP019,P006,R003,Mobile,Male,45-54,1217.14,6816,301,21,1,4499
10-06-2025,CMP019,P006,R004,Mobile,Female,25-34,1350.97,6957,325,22,1,4499
10-06-2025,CMP019,P006,R005,Mobile,Female,18-24,1265.46,6327,293,20,0,0
10-06-2025,CMP019,P006,R006,Mobile,Female,25-34,1220.8,6592,255,17,1,4499
10-06-2025,CMP019,P006,R007,Mobile,Female,55+,1413.43,6925,215,15,0,0
10-06-2025,CMP019,P006,R008,Desktop,Female,25-34,1362.56,6267,241,16,0,0
10-06-2025,CMP019,P006,R009,Mobile,Male,45-54,1375.66,6534,228,15,0,0
10-06-2025,CMP019,P006,R010,Mobile,Male,25-34,1294.09,6276,198,13,0,0
10-06-2025,CMP019,P006,R011,Desktop,Male,35-44,1352.92,6832,292,20,1,4499
10-06-2025,CMP019,P006,R012,Mobile,Female,25-34,1382.02,6633,218,15,1,4499
10-06-2025,CMP019,P006,R013,Desktop,Male,25-34,1324.74,6756,256,17,0,0
10-06-2025,CMP019,P006,R014,Mobile,Female,45-54,1346.73,6329,288,20,1,4499
10-06-2025,CMP019,P006,R015,Mobile,Male,25-34,1299.73,5848,213,14,0,0
11-06-2025,CMP019,P006,R001,Mobile,Male,45-54,1332.68,7329,253,17,0,0
11-06-2025,CMP019,P006,R002,Desktop,Male,35-44,1416.96,7439,370,25,1,4499
11-06-2025,CMP019,P006,R003,Mobile,Male,45-54,1361.29,7623,288,20,1,4499
11-06-2025,CMP019,P006,R004,Mobile,Male,25-34,1436.87,7399,311,21,0,0
11-06-2025,CMP019,P006,R005,Desktop,Male,35-44,1319.59,6597,311,21,1,4499
11-06-2025,CMP019,P006,R006,Mobile,Male,25-34,1370.11,7398,304,21,0,0
11-06-2025,CMP019,P006,R007,Mobile,Male,25-34,1295.6,6348,223,15,0,0
11-06-2025,CMP019,P006,R008,Mobile,Female,25-34,1435.29,6602,280,19,1,4499
11-06-2025,CMP019,P006,R009,Mobile,Male,45-54,1283.55,6096,193,13,0,0
11-06-2025,CMP019,P006,R010,Mobile,Female,25-34,1472.45,7141,264,18,0,0
11-06-2025,CMP019,P006,R011,Desktop,Female,35-44,1358.59,6860,217,15,0,0
11-06-2025,CMP019,P006,R012,Mobile,Male,55+,1306.45,6270,213,14,0,0
11-06-2025,CMP019,P006,R013,Mobile,Male,25-34,1448.33,7386,304,21,0,0
11-06-2025,CMP019,P006,R014,Mobile,Female,25-34,1399.24,6576,324,22,1,4499
11-06-2025,CMP019,P006,R015,Mobile,Male,18-24,1278.98,5755,267,18,1,4499
12-06-2025,CMP019,P006,R001,Mobile,Female,25-34,1262.59,6944,245,17,1,4499
12-06-2025,CMP019,P006,R002,Tablet,Male,35-44,1256.87,6598,218,15,0,0
12-06-2025,CMP019,P006,R003,Mobile,Female,18-24,1465.19,8205,315,22,0,0
12-06-2025,CMP019,P006,R004,Desktop,Female,35-44,1446.1,7447,343,24,1,4499
12-06-2025,CMP019,P006,R005,Mobile,Female,35-44,1265.75,6328,302,21,0,0
12-06-2025,CMP019,P006,R006,Desktop,Female,55+,1452.62,7844,372,26,1,4499
12-06-2025,CMP019,P006,R007,Desktop,Male,25-34,1353.55,6632,248,17,1,4499
12-06-2025,CMP019,P006,R008,Mobile,Female,25-34,1372.17,6311,299,20,1,4499
12-06-2025,CMP019,P006,R009,Mobile,Female,35-44,1399.28,6646,270,18,1,4499
12-06-2025,CMP019,P006,R010,Mobile,Male,45-54,1363.16,6611,269,18,1,4499
12-06-2025,CMP019,P006,R011,Mobile,Female,45-54,1254.69,6336,265,18,0,0
12-06-2025,CMP019,P006,R012,Desktop,Female,45-54,1222.42,5867,198,13,0,0
12-06-2025,CMP019,P006,R013,Tablet,Male,25-34,1233.34,6290,246,17,1,4499
12-06-2025,CMP019,P006,R014,Mobile,Female,55+,1320.37,6205,264,18,1,4499
12-06-2025,CMP019,P006,R015,Mobile,Female,18-24,1480.8,6663,210,14,0,0
13-06-2025,CMP019,P006,R001,Mobile,Male,18-24,1346.11,7403,311,21,0,0
13-06-2025,CMP019,P006,R002,Desktop,Male,25-34,1470.07,7717,361,25,1,4499
13-06-2025,CMP019,P006,R003,Desktop,Female,25-34,1392.2,7796,298,20,0,0
13-06-2025,CMP019,P006,R004,Desktop,Female,25-34,1422.33,7324,247,17,1,4499
13-06-2025,CMP019,P006,R005,Tablet,Male,18-24,1248.68,6243,252,17,1,4499
13-06-2025,CMP019,P006,R006,Mobile,Male,25-34,1333.87,7202,250,17,1,4499
13-06-2025,CMP019,P006,R007,Mobile,Male,25-34,1258.79,6168,305,21,1,4499
